year,round,race_name,circuit,date,race_id,driver,driver_number,team,position,grid_position,points,status,is_winner,is_podium,is_points,is_dnf,fastest_lap,quali_position,q1_time,q2_time,q3_time,is_fastest_lap
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,BOR,5,Kick Sauber,14.0,19.0,0.0,Lapped,0,0,0,0,,19.0,92.141,,,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,HUL,27,Kick Sauber,15.0,12.0,0.0,Lapped,0,0,0,0,,12.0,91.921,91.632,,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,TSU,22,Racing Bulls,16.0,9.0,0.0,Lapped,0,0,0,0,,9.0,91.238,91.26,91.638,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,ALO,14,Aston Martin,17.0,13.0,0.0,Retired,0,0,0,1,,13.0,91.719,91.688,,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,LEC,16,Ferrari,18.0,6.0,0.0,Disqualified,0,0,0,0,,6.0,91.579,91.45,91.021,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,HAM,44,Ferrari,19.0,5.0,0.0,Disqualified,0,0,0,0,,5.0,91.69,91.501,90.927,1
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,GAS,10,Alpine,20.0,16.0,0.0,Disqualified,0,0,0,0,,16.0,91.992,,,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,VER,1,Red Bull Racing,1.0,1.0,25.0,Finished,1,1,1,0,,1.0,87.943,87.502,86.983,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,NOR,4,McLaren,2.0,2.0,18.0,Finished,0,1,1,0,,2.0,87.845,87.146,86.995,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,PIA,81,McLaren,3.0,3.0,15.0,Finished,0,1,1,0,,3.0,87.687,87.507,87.027,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,LEC,16,Ferrari,4.0,4.0,12.0,Finished,0,0,1,0,,4.0,87.92,87.555,87.299,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,RUS,63,Mercedes,5.0,5.0,10.0,Finished,0,0,1,0,,5.0,87.843,87.4,87.318,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,ANT,12,Mercedes,6.0,6.0,8.0,Finished,0,0,1,0,,6.0,87.968,87.639,87.555,1
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,HAM,44,Ferrari,7.0,8.0,6.0,Finished,0,0,1,0,,8.0,87.942,87.61,87.61,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,HAD,6,Racing Bulls,8.0,7.0,4.0,Finished,0,0,1,0,,7.0,88.278,87.775,87.569,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,ALB,23,Williams,9.0,9.0,2.0,Finished,0,0,1,0,,9.0,88.218,87.783,87.615,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,BEA,87,Haas F1 Team,10.0,10.0,1.0,Finished,0,0,1,0,,10.0,88.228,87.711,87.867,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,ALO,14,Aston Martin,11.0,12.0,0.0,Finished,0,0,0,0,,13.0,88.337,87.897,,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,TSU,22,Red Bull Racing,12.0,14.0,0.0,Finished,0,0,0,0,,15.0,87.967,88.0,,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,GAS,10,Alpine,13.0,11.0,0.0,Finished,0,0,0,0,,11.0,88.186,87.822,,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,SAI,55,Williams,14.0,15.0,0.0,Finished,0,0,0,0,,12.0,88.209,87.836,,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,DOO,7,Alpine,15.0,19.0,0.0,Finished,0,0,0,0,,19.0,88.877,,,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,HUL,27,Kick Sauber,16.0,16.0,0.0,Finished,0,0,0,0,,16.0,88.57,,,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,LAW,30,Racing Bulls,17.0,13.0,0.0,Finished,0,0,0,0,,14.0,88.554,87.906,,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,OCO,31,Haas F1 Team,18.0,18.0,0.0,Finished,0,0,0,0,,18.0,88.696,,,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,BOR,5,Kick Sauber,19.0,17.0,0.0,Finished,0,0,0,0,,17.0,88.622,,,0
2025,3,Japanese Grand Prix,Suzuka,2025-04-06,2025_3,STR,18,Aston Martin,20.0,20.0,0.0,Lapped,0,0,0,0,,20.0,89.271,,,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,PIA,81,McLaren,1.0,1.0,25.0,Finished,1,1,1,0,,1.0,91.392,90.454,89.841,1
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,RUS,63,Mercedes,2.0,3.0,18.0,Finished,0,1,1,0,,2.0,91.494,90.664,90.009,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,NOR,4,McLaren,3.0,6.0,15.0,Finished,0,1,1,0,,6.0,91.107,90.56,90.267,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,LEC,16,Ferrari,4.0,2.0,12.0,Finished,0,0,1,0,,3.0,91.454,90.724,90.175,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,HAM,44,Ferrari,5.0,9.0,10.0,Finished,0,0,1,0,,9.0,91.219,91.009,90.772,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,VER,1,Red Bull Racing,6.0,7.0,8.0,Finished,0,0,1,0,,7.0,91.303,91.019,90.423,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,GAS,10,Alpine,7.0,4.0,6.0,Finished,0,0,1,0,,5.0,91.462,90.643,90.216,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,OCO,31,Haas F1 Team,8.0,14.0,4.0,Finished,0,0,1,0,,14.0,91.594,,,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,TSU,22,Red Bull Racing,9.0,10.0,2.0,Finished,0,0,1,0,,10.0,91.751,91.228,91.303,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,BEA,87,Haas F1 Team,10.0,20.0,1.0,Finished,0,0,1,0,,20.0,92.373,,,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,ANT,12,Mercedes,11.0,5.0,0.0,Finished,0,0,0,0,,4.0,91.415,90.716,90.213,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,ALB,23,Williams,12.0,15.0,0.0,Finished,0,0,0,0,,15.0,92.04,,,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,HAD,6,Racing Bulls,13.0,12.0,0.0,Finished,0,0,0,0,,12.0,91.591,91.271,,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,DOO,7,Alpine,14.0,11.0,0.0,Finished,0,0,0,0,,11.0,91.414,91.245,,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,ALO,14,Aston Martin,15.0,13.0,0.0,Finished,0,0,0,0,,13.0,91.634,91.886,,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,LAW,30,Racing Bulls,16.0,17.0,0.0,Finished,0,0,0,0,,17.0,92.165,,,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,STR,18,Aston Martin,17.0,19.0,0.0,Finished,0,0,0,0,,19.0,92.283,,,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,BOR,5,Kick Sauber,18.0,18.0,0.0,Finished,0,0,0,0,,18.0,92.186,,,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,SAI,55,Williams,19.0,8.0,0.0,Retired,0,0,0,1,,8.0,91.591,90.844,90.68,0
2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,2025_4,HUL,27,Kick Sauber,20.0,16.0,0.0,Disqualified,0,0,0,0,,16.0,92.067,,,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,PIA,81,McLaren,1.0,2.0,25.0,Finished,1,1,1,0,,2.0,87.901,87.545,87.304,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,VER,1,Red Bull Racing,2.0,1.0,18.0,Finished,0,1,1,0,,1.0,87.778,87.529,87.294,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,LEC,16,Ferrari,3.0,4.0,15.0,Finished,0,1,1,0,,4.0,88.552,87.866,87.67,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,NOR,4,McLaren,4.0,10.0,12.0,Finished,0,0,1,0,,10.0,87.805,87.481,,1
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,RUS,63,Mercedes,5.0,3.0,10.0,Finished,0,0,1,0,,3.0,88.282,87.599,87.407,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,ANT,12,Mercedes,6.0,5.0,8.0,Finished,0,0,1,0,,5.0,88.128,87.798,87.866,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,HAM,44,Ferrari,7.0,7.0,6.0,Finished,0,0,1,0,,7.0,88.372,88.102,88.201,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,SAI,55,Williams,8.0,6.0,4.0,Finished,0,0,1,0,,6.0,88.354,88.024,88.164,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,ALB,23,Williams,9.0,11.0,2.0,Finished,0,0,1,0,,11.0,88.279,88.109,,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,HAD,6,Racing Bulls,10.0,14.0,1.0,Finished,0,0,1,0,,14.0,88.571,88.418,,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,ALO,14,Aston Martin,11.0,13.0,0.0,Finished,0,0,0,0,,13.0,88.548,88.303,,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,LAW,30,Racing Bulls,12.0,12.0,0.0,Finished,0,0,0,0,,12.0,88.561,88.191,,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,BEA,87,Haas F1 Team,13.0,15.0,0.0,Finished,0,0,0,0,,15.0,88.536,88.648,,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,OCO,31,Haas F1 Team,14.0,19.0,0.0,Finished,0,0,0,0,,19.0,89.092,,,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,HUL,27,Kick Sauber,15.0,18.0,0.0,Lapped,0,0,0,0,,18.0,88.782,,,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,STR,18,Aston Martin,16.0,16.0,0.0,Lapped,0,0,0,0,,16.0,88.645,,,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,DOO,7,Alpine,17.0,17.0,0.0,Lapped,0,0,0,0,,17.0,88.739,,,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,BOR,5,Kick Sauber,18.0,20.0,0.0,Lapped,0,0,0,0,,20.0,89.462,,,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,TSU,22,Red Bull Racing,19.0,8.0,0.0,Retired,0,0,0,1,,8.0,88.226,87.99,88.204,0
2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,2025_5,GAS,10,Alpine,20.0,9.0,0.0,Retired,0,0,0,1,,9.0,88.421,88.025,88.367,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,PIA,81,McLaren,1.0,4.0,25.0,Finished,1,1,1,0,,4.0,87.006,86.269,86.375,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,NOR,4,McLaren,2.0,2.0,18.0,Finished,0,1,1,0,,2.0,86.955,86.499,86.269,1
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,RUS,63,Mercedes,3.0,5.0,15.0,Finished,0,1,1,0,,5.0,87.014,86.575,86.385,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,VER,1,Red Bull Racing,4.0,1.0,12.0,Finished,0,0,1,0,,1.0,86.87,86.643,86.204,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,ALB,23,Williams,5.0,7.0,10.0,Finished,0,0,1,0,,7.0,87.042,86.855,86.682,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,ANT,12,Mercedes,6.0,3.0,8.0,Finished,0,0,1,0,,3.0,87.077,86.606,86.271,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,LEC,16,Ferrari,7.0,8.0,6.0,Finished,0,0,1,0,,8.0,87.417,86.948,86.754,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,HAM,44,Ferrari,8.0,12.0,4.0,Finished,0,0,1,0,,12.0,87.279,87.006,,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,SAI,55,Williams,9.0,6.0,2.0,Finished,0,0,1,0,,6.0,87.098,86.847,86.569,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,TSU,22,Red Bull Racing,10.0,10.0,1.0,Finished,0,0,1,0,,10.0,87.298,86.959,86.943,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,HAD,6,Racing Bulls,11.0,11.0,0.0,Finished,0,0,0,0,,11.0,87.301,86.987,,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,OCO,31,Haas F1 Team,12.0,9.0,0.0,Finished,0,0,0,0,,9.0,87.45,86.967,86.824,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,GAS,10,Alpine,13.0,20.0,0.0,Finished,0,0,0,0,,18.0,87.71,,,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,HUL,27,Kick Sauber,14.0,16.0,0.0,Lapped,0,0,0,0,,16.0,87.473,,,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,ALO,14,Aston Martin,15.0,17.0,0.0,Lapped,0,0,0,0,,17.0,87.604,,,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,STR,18,Aston Martin,16.0,18.0,0.0,Lapped,0,0,0,0,,19.0,87.83,,,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,LAW,30,Racing Bulls,17.0,15.0,0.0,Retired,0,0,0,1,,15.0,87.444,87.363,,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,BOR,5,Kick Sauber,18.0,13.0,0.0,Retired,0,0,0,1,,13.0,87.343,87.151,,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,BEA,87,Haas F1 Team,19.0,19.0,0.0,Retired,0,0,0,1,,20.0,87.999,,,0
2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,2025_6,DOO,7,Alpine,20.0,14.0,0.0,Retired,0,0,0,1,,14.0,87.422,87.186,,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,VER,1,Red Bull Racing,1.0,2.0,25.0,Finished,1,1,1,0,,2.0,75.175,75.394,74.704,1
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,NOR,4,McLaren,2.0,4.0,18.0,Finished,0,1,1,0,,4.0,75.894,75.261,74.962,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,PIA,81,McLaren,3.0,1.0,15.0,Finished,0,1,1,0,,1.0,75.5,75.214,74.67,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,HAM,44,Ferrari,4.0,12.0,12.0,Finished,0,0,1,0,,12.0,76.163,75.765,,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,ALB,23,Williams,5.0,7.0,10.0,Finished,0,0,1,0,,7.0,76.123,75.521,75.473,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,LEC,16,Ferrari,6.0,11.0,8.0,Finished,0,0,1,0,,11.0,76.108,75.604,,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,RUS,63,Mercedes,7.0,3.0,6.0,Finished,0,0,1,0,,3.0,75.852,75.334,74.807,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,SAI,55,Williams,8.0,6.0,4.0,Finished,0,0,1,0,,6.0,75.987,75.198,75.432,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,HAD,6,Racing Bulls,9.0,9.0,2.0,Finished,0,0,1,0,,9.0,76.253,75.51,75.746,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,TSU,22,Red Bull Racing,10.0,20.0,1.0,Finished,0,0,1,0,,20.0,,,,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,ALO,14,Aston Martin,11.0,5.0,0.0,Finished,0,0,0,0,,5.0,75.695,75.442,75.431,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,HUL,27,Kick Sauber,12.0,17.0,0.0,Finished,0,0,0,0,,17.0,76.518,,,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,GAS,10,Alpine,13.0,10.0,0.0,Finished,0,0,0,0,,10.0,75.937,75.505,75.787,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,LAW,30,Racing Bulls,14.0,15.0,0.0,Finished,0,0,0,0,,16.0,76.379,,,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,STR,18,Aston Martin,15.0,8.0,0.0,Finished,0,0,0,0,,8.0,75.817,75.497,75.581,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,COL,43,Alpine,16.0,16.0,0.0,Finished,0,0,0,0,,15.0,76.256,,,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,BEA,87,Haas F1 Team,17.0,19.0,0.0,Finished,0,0,0,0,,19.0,76.918,,,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,BOR,5,Kick Sauber,18.0,14.0,0.0,Finished,0,0,0,0,,14.0,76.34,76.26,,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,ANT,12,Mercedes,19.0,13.0,0.0,Retired,0,0,0,1,,13.0,75.943,75.772,,0
2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,2025_7,OCO,31,Haas F1 Team,20.0,18.0,0.0,Retired,0,0,0,1,,18.0,76.613,,,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,NOR,4,McLaren,1.0,1.0,25.0,Finished,1,1,1,0,,1.0,71.285,70.57,69.954,1
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,LEC,16,Ferrari,2.0,2.0,18.0,Finished,0,1,1,0,,2.0,71.229,70.581,70.063,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,PIA,81,McLaren,3.0,3.0,15.0,Finished,0,1,1,0,,3.0,71.308,70.858,70.129,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,VER,1,Red Bull Racing,4.0,4.0,12.0,Finished,0,0,1,0,,5.0,71.431,70.875,70.669,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,HAM,44,Ferrari,5.0,7.0,10.0,Finished,0,0,1,0,,4.0,71.575,70.883,70.382,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,HAD,6,Racing Bulls,6.0,5.0,8.0,Lapped,0,0,1,0,,6.0,71.811,71.04,70.923,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,OCO,31,Haas F1 Team,7.0,8.0,6.0,Lapped,0,0,1,0,,8.0,71.839,71.262,70.942,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,LAW,30,Racing Bulls,8.0,9.0,4.0,Lapped,0,0,1,0,,9.0,71.818,71.25,71.129,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,ALB,23,Williams,9.0,10.0,2.0,Lapped,0,0,1,0,,10.0,71.629,70.732,71.213,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,SAI,55,Williams,10.0,11.0,1.0,Lapped,0,0,1,0,,11.0,71.707,71.362,,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,RUS,63,Mercedes,11.0,14.0,0.0,Lapped,0,0,0,0,,14.0,71.507,,,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,BEA,87,Haas F1 Team,12.0,20.0,0.0,Lapped,0,0,0,0,,17.0,71.979,,,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,COL,43,Alpine,13.0,18.0,0.0,Lapped,0,0,0,0,,20.0,72.597,,,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,BOR,5,Kick Sauber,14.0,16.0,0.0,Lapped,0,0,0,0,,16.0,71.902,,,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,STR,18,Aston Martin,15.0,19.0,0.0,Lapped,0,0,0,0,,19.0,72.563,,,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,HUL,27,Kick Sauber,16.0,13.0,0.0,Lapped,0,0,0,0,,13.0,71.871,71.596,,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,TSU,22,Red Bull Racing,17.0,12.0,0.0,Lapped,0,0,0,0,,12.0,71.8,71.415,,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,ANT,12,Mercedes,18.0,15.0,0.0,Lapped,0,0,0,0,,15.0,71.88,,,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,ALO,14,Aston Martin,19.0,6.0,0.0,Retired,0,0,0,1,,7.0,71.674,71.182,70.924,0
2025,8,Monaco Grand Prix,Monaco,2025-05-25,2025_8,GAS,10,Alpine,20.0,17.0,0.0,Retired,0,0,0,1,,18.0,71.994,,,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,PIA,81,McLaren,1.0,1.0,25.0,Finished,1,1,1,0,,1.0,72.551,71.998,71.546,1
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,NOR,4,McLaren,2.0,2.0,18.0,Finished,0,1,1,0,,2.0,72.799,72.056,71.755,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,LEC,16,Ferrari,3.0,7.0,15.0,Finished,0,1,1,0,,7.0,73.014,72.495,72.131,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,RUS,63,Mercedes,4.0,4.0,12.0,Finished,0,0,1,0,,4.0,72.806,72.407,71.848,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,HUL,27,Kick Sauber,5.0,15.0,10.0,Finished,0,0,1,0,,16.0,73.19,,,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,HAM,44,Ferrari,6.0,5.0,8.0,Finished,0,0,1,0,,5.0,73.058,72.447,72.045,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,HAD,6,Racing Bulls,7.0,9.0,6.0,Finished,0,0,1,0,,9.0,73.139,72.461,72.252,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,GAS,10,Alpine,8.0,8.0,4.0,Finished,0,0,1,0,,8.0,73.081,72.611,72.199,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,ALO,14,Aston Martin,9.0,10.0,2.0,Finished,0,0,1,0,,10.0,73.102,72.523,72.284,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,VER,1,Red Bull Racing,10.0,3.0,1.0,Finished,0,0,1,0,,3.0,72.798,72.358,71.848,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,LAW,30,Racing Bulls,11.0,13.0,0.0,Finished,0,0,0,0,,13.0,73.039,72.763,,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,BOR,5,Kick Sauber,12.0,12.0,0.0,Finished,0,0,0,0,,12.0,73.045,72.756,,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,TSU,22,Red Bull Racing,13.0,19.0,0.0,Finished,0,0,0,0,,20.0,73.385,,,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,SAI,55,Williams,14.0,17.0,0.0,Finished,0,0,0,0,,18.0,73.203,,,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,COL,43,Alpine,15.0,18.0,0.0,Finished,0,0,0,0,,19.0,73.334,,,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,OCO,31,Haas F1 Team,16.0,16.0,0.0,Finished,0,0,0,0,,17.0,73.201,,,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,BEA,87,Haas F1 Team,17.0,14.0,0.0,Finished,0,0,0,0,,15.0,73.074,73.315,,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,ANT,12,Mercedes,18.0,6.0,0.0,Retired,0,0,0,1,,6.0,72.815,72.585,72.111,0
2025,9,Spanish Grand Prix,Barcelona,2025-06-01,2025_9,ALB,23,Williams,19.0,11.0,0.0,Retired,0,0,0,1,,11.0,73.044,72.641,,0
2025,10,Canadian Grand Prix,Montréal,2025-06-15,2025_10,RUS,63,Mercedes,1.0,1.0,25.0,Finished,1,1,1,0,,1.0,72.075,71.57,70.899,1
2025,10,Canadian Grand Prix,Montréal,2025-06-15,2025_10,VER,1,Red Bull Racing,2.0,2.0,18.0,Finished,0,1,1,0,,2.0,72.054,71.638,71.059,0
2025,10,Canadian Grand Prix,Montréal,2025-06-15,2025_10,ANT,12,Mercedes,3.0,4.0,15.0,Finished,0,1,1,0,,4.0,72.279,71.974,71.391,0
2025,10,Canadian Grand Prix,Montréal,2025-06-15,2025_10,PIA,81,McLaren,4.0,3.0,12.0,Finished,0,0,1,0,,3.0,71.939,71.715,71.12,0
2025,10,Canadian Grand Prix,Montréal,2025-06-15,2025_10,LEC,16,Ferrari,5.0,8.0,10.0,Finished,0,0,1,0,,8.0,72.038,71.626,71.682,0
2025,10,Canadian Grand Prix,Montréal,2025-06-15,2025_10,HAM,44,Ferrari,6.0,5.0,8.0,Finished,0,0,1,0,,5.0,71.952,71.885,71.526,0
2025,10,Canadian Grand Prix,Montréal,2025-06-15,2025_10,ALO,14,Aston Martin,7.0,6.0,6.0,Finished,0,0,1,0,,6.0,72.073,71.805,71.586,0
2025,10,Canadian Grand Prix,Montréal,2025-06-15,2025_10,HUL,27,Kick Sauber,8.0,11.0,4.0,Finished,0,0,1,0,,13.0,72.323,72.183,,0
2025,10,Canadian Grand Prix,Montréal,2025-06-15,2025_10,OCO,31,Haas F1 Team,9.0,14.0,2.0,Lapped,0,0,1,0,,15.0,72.378,72.634,,0
2025,10,Canadian Grand Prix,Montréal,2025-06-15,2025_10,SAI,55,Williams,10.0,16.0,1.0,Lapped,0,0,1,0,,17.0,72.398,,,0
2025,10,Canadian Grand Prix,Montréal,2025-06-15,2025_10,BEA,87,Haas F1 Team,11.0,13.0,0.0,Lapped,0,0,0,0,,14.0,72.306,72.34,,0
